Date,LKOH,GAZP,SBER,TATN,NVTK,Index
2025-01-28,7160.0,137.54,278.35,677.8,1022.4,2344.082374040044
2025-01-29,7192.0,137.05,280.36,679.0,1046.0,2355.899889495466
2025-01-30,7166.0,140.47,281.97,690.7,1085.6,2354.411165609039
2025-01-31,7171.0,140.84,280.73,683.9,1082.0,2354.5949550713435
2025-02-03,7170.0,139.63,279.55,685.5,1070.2,2352.8426267999034
2025-02-04,7093.5,136.84,277.4,686.7,1062.2,2328.828350609974
2025-02-05,7171.0,140.45,282.88,690.6,1100.0,2357.317496766627
2025-02-06,7141.0,141.98,287.15,695.8,1101.4,2350.76767951475
2025-02-07,7148.0,141.9,285.81,697.0,1101.8,2352.616697255433
2025-02-10,7147.5,142.46,289.94,700.3,1132.6,2356.6694207987643
2025-02-11,7271.0,142.97,294.06,702.8,1167.8,2396.9463019981636
2025-02-12,7676.0,154.6,314.0,737.0,1277.2,2535.622363386911
2025-02-13,7534.0,166.32,310.1,711.6,1255.8,2492.004182435672
2025-02-14,7492.5,168.1,309.87,716.9,1218.8,2477.765977915948
2025-02-17,7784.5,180.05,319.5,748.9,1292.8,2577.943003722377
2025-02-18,7644.5,171.2,312.95,737.5,1254.6,2528.8004384356773
2025-02-19,7714.5,176.25,315.91,744.5,1280.0,2554.154878494021
2025-02-20,7720.0,173.0,315.05,745.3,1308.4,2557.221636096506
2025-02-21,7709.5,171.09,314.74,754.4,1326.4,2556.157365192224
2025-02-24,7737.5,177.16,316.03,752.8,1342.8,2567.473348845215
2025-02-25,7729.0,175.1,316.97,764.3,1327.8,2564.6481920246792
2025-02-26,7555.0,169.26,310.22,737.3,1266.8,2502.707442582882
2025-02-27,7497.0,166.7,307.1,713.0,1254.4,2480.684086333539
2025-02-28,7546.5,170.87,309.63,732.4,1285.2,2501.5926951931388
2025-03-01,7555.0,170.64,310.11,736.8,1283.2,2504.4233828707315
2025-03-02,7531.0,170.96,307.44,735.5,1266.6,2495.316196056011
2025-03-03,7341.5,169.26,305.5,711.3,1255.2,2435.7896442231176
2025-03-04,7393.0,173.92,316.4,714.7,1319.0,2460.548334753716
2025-03-05,7241.0,170.95,313.56,705.0,1286.4,2411.088998431564
2025-03-06,7175.0,172.93,315.18,700.5,1269.6,2390.9267002425954
2025-03-07,7225.0,171.56,316.92,693.0,1287.0,2406.1596409904846
2025-03-10,7185.0,171.09,317.57,683.6,1285.0,2393.3838397793215
2025-03-11,7248.5,170.42,319.69,694.7,1265.8,2411.6827800229858
2025-03-12,7205.0,168.29,318.39,694.1,1255.0,2397.177172413369
2025-03-13,7130.0,168.11,316.37,710.3,1263.8,2377.4497446474256
2025-03-14,7149.5,170.45,320.51,715.8,1276.2,2386.4255242126455
2025-03-15,7167.0,170.45,320.74,717.6,1282.6,2392.309656178269
2025-03-16,7209.5,172.81,323.44,724.8,1296.0,2407.882634358092
2025-03-17,7222.5,172.73,326.02,714.8,1290.0,2410.6312541409266
2025-03-18,7183.0,168.52,324.06,705.0,1302.2,2397.5479708874745
2025-03-19,7221.0,168.33,325.3,699.9,1322.2,2409.989803436576
2025-03-20,7293.5,168.09,324.05,688.6,1316.0,2428.85110988268
2025-03-21,7346.5,166.61,323.26,693.9,1305.8,2443.322318283728
2025-03-24,7291.0,164.56,319.47,686.6,1283.4,2423.005742889138
2025-03-25,7265.0,164.46,319.8,697.9,1315.8,2419.5867125272985
2025-03-26,7185.0,161.85,315.23,684.5,1286.8,2390.5799338925544
2025-03-27,7108.5,155.25,311.96,675.9,1277.6,2364.079898683121
2025-03-28,7064.5,145.43,308.04,687.6,1240.2,2345.764584928849
2025-03-29,7013.5,143.99,303.89,676.8,1209.6,2325.729974200938
2025-03-30,6853.0,143.99,299.22,662.2,1209.6,2276.4555463890797
2025-03-31,7026.5,145.69,309.72,673.3,1216.6,2331.5967799245796
2025-04-01,6905.0,137.5,303.24,653.5,1160.4,2285.5195478190135
2025-04-02,6978.0,139.23,306.11,673.2,1225.8,2315.706898443623
2025-04-03,6802.0,134.54,302.09,649.4,1223.8,2259.6434316362393
2025-04-04,6445.5,126.7,285.35,618.2,1145.4,2139.853246242767
2025-04-05,6486.0,126.28,284.98,608.1,1157.0,2151.2838368925477
2025-04-06,6587.5,128.54,290.35,623.5,1175.4,2185.9225735725686
2025-04-07,6349.5,125.57,287.56,636.3,1112.6,2111.4037172636645
2025-04-08,6283.5,121.91,282.03,621.1,1048.8,2082.7143749130796
2025-04-09,6507.0,127.76,293.4,638.2,1102.0,2158.3595048883317
2025-04-10,6393.0,127.44,292.21,649.9,1068.4,2123.3072939758727
2025-04-11,6508.0,132.91,299.81,686.9,1115.0,2168.1038650620285
2025-04-12,6582.0,135.94,300.95,695.0,1139.6,2193.682616073794
2025-04-13,6562.0,135.95,301.49,695.6,1139.8,2188.1025615124527
2025-04-14,6474.0,132.05,296.5,686.4,1115.6,2157.207895382744
2025-04-15,6466.0,131.6,297.99,684.1,1159.0,2158.649385467761
2025-04-16,6515.0,132.0,300.8,685.9,1190.2,2176.556459992916
2025-04-17,6719.0,136.79,304.8,694.0,1219.8,2241.4250637435402
2025-04-18,6629.5,134.77,300.01,693.4,1193.0,2211.3744530918193
2025-04-21,6732.5,139.53,308.12,706.6,1237.0,2249.7711879542976
2025-04-22,6764.0,145.0,312.25,703.5,1244.8,2261.717380136906
2025-04-23,6743.0,143.38,310.0,693.7,1235.4,2252.7465706502417
2025-04-24,6683.5,144.29,310.16,690.5,1249.0,2236.611721800884
2025-04-25,6856.5,150.23,316.69,719.5,1314.6,2298.8568109136186
2025-04-26,6904.0,152.76,317.58,720.7,1314.6,2313.6573020558017
2025-04-27,6914.0,153.72,318.18,721.1,1314.6,2317.005018114062
2025-04-28,6827.0,153.27,314.23,725.4,1266.2,2286.969598204364
2025-04-29,6725.0,149.25,309.41,723.1,1214.6,2250.405051864143
2025-04-30,6684.0,149.89,307.8,714.9,1186.8,2234.9782243518916
